id_plant,bird_sp,mean.sde.qtc,median.sde.qtc,mean.sde.qlc,median.sde.qlc,mean.rpe.qtc,median.rpe.qtc,mean.rpe.qlc,median.rpe.qlc,initcrop,area,median.sde.qlc.FR,median.sde.qlc.NF,median.sde.qlc.OA,median.sde.qlc.PP,median.sde.qlc.PL,mean.sde,median.sde,mean.rpe,median.rpe
314,Sylvia atricapilla,1020.255578096881,818.5362602642394,2.512904107683327e-4,1.1212062119435121e-4,1020.255578096881,818.5362602642394,0.31811585919248375,0.3253422678536843,30140,67.85248,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.25081610218313477,0.08840203648539927,322.9515641681568,239.29819264385554
314,Sylvia borin,39.87762380899801,20.746751903765094,2.224532729401631e-4,9.124344534623745e-5,39.87762380899801,20.746751903765094,0.31811585919248375,0.3253422678536843,30140,67.85248,3.393856258934972e-6,4.8087347440261615e-6,0,1.1394297312069825e-5,1.5835040438280603e-5,0.007350074078314018,0.0018700929628580002,12.731121856468137,6.192119207671861
314,Sylvia communis,122.21751934926834,82.79164167937685,2.4280296176261662e-4,1.1238860546397973e-4,122.21751934926834,82.79164167937685,0.31811585919248375,0.3253422678536843,30140,67.85248,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.026447083973052,0.008396606491221382,39.45354768237883,25.579461971093572
314,Sylvia hortensis,126.4494493564101,83.1740720340922,2.2135231715431224e-4,9.751978724161525e-5,126.4494493564101,83.1740720340922,0.31811585919248375,0.3253422678536843,30140,67.85248,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.027539596785309442,0.007671723902371881,40.40980051116917,24.46030993710375
314,Sylvia melanocephala,5163.36497442043,4253.805902459564,2.758235053160828e-4,1.234546262037342e-4,5163.36497442043,4253.805902459564,0.31811585919248375,0.3253422678536843,30140,67.85248,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,1.376218666066739,0.5313988217366019,1641.200384004392,1236.6487626958656
314,Sylvia undata,170.57469949117746,117.96373888681426,3.1023000452786456e-4,1.1796638763767494e-4,170.57469949117746,117.96373888681426,0.31811585919248375,0.3253422678536843,30140,67.85248,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.048689194189285516,0.01460912937521032,54.72404249817819,36.117785102471956
314,Turdus merula,905.3298006728426,625.4224412321289,2.2983233764980215e-4,1.0925212553075656e-4,905.3298006728426,625.4224412321289,0.31811585919248375,0.3253422678536843,30140,67.85248,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.2034683142475752,0.06823384791842246,288.4102375012412,185.80807641974735
315,Chloris chloris,2362.311228296272,1250.8434927611297,2.7537064575641394e-7,7.424631924372143e-8,2358.9658386583164,1247.7033121059244,0.376055092056,0.36873530400000004,48900,18.6718,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,5.965648733905168e-4,1.0155906860684181e-4,886.7861489273965,469.4296624983043
315,Erithacus rubecula,994.5228771554212,808.6981515604622,2.3409624575358772e-4,1.0826229658836457e-4,994.5228771554212,808.6981515604622,0.3715144907861085,0.37370395631842107,48900,18.6718,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.23713789782808545,0.08017791731445241,371.8938163209088,282.833110482989
315,Lanius meridionalis,25.785619396778714,14.275866278179981,2.347769094281435e-4,9.832165207407847e-5,25.785619396778714,14.275866278179981,0.3715144907861085,0.37370395631842107,48900,18.6718,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.0062210267065578645,0.0012076778192220124,9.521164290303075,4.68849493630443
315,Luscinia megarhynchos,20.31370089356621,10.380051376419498,2.5573807039965766e-4,1.01399246619639e-4,20.31370089356621,10.380051376419498,0.3715144907861085,0.37370395631842107,48900,18.6718,3.001608065358732e-6,4.119994126530376e-6,0,4.0258676097174326e-5,4.427483957505393e-6,0.004618823462645689,0.0010875319442078075,7.74828708917815,3.7160539357238327
315,Phoenicurus phoenicurus,49.48823087650312,34.49953608296434,2.660834456231241e-4,1.0431280220987314e-4,49.48823087650312,34.49953608296434,0.3715144907861085,0.37370395631842107,48900,18.6718,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.011920830214704522,0.0036876045424916433,18.500434168470466,12.714927304375353
315,Sturnus unicolor,59.59029078314487,32.44784853666545,2.673394560292955e-4,9.50379159134081e-5,59.59029078314487,32.44784853666545,0.3715144907861085,0.37370395631842107,48900,18.6718,1.119097332205533e-6,1.0521081973255965e-6,0,5.9979283660749515e-5,2.7268876640873717e-6,0.014262064320868262,0.0029904015340141994,22.097239890659523,11.097208020045635
315,Sylvia atricapilla,168.584076249709,122.07207334614907,2.512904107683327e-4,1.1212062119435121e-4,168.584076249709,122.07207334614907,0.3715144907861085,0.37370395631842107,48900,18.6718,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.041836575467871374,0.013663752091567342,62.48572051146566,43.33688111177465
315,Sylvia communis,89.78678568768395,59.72376414406145,2.4280296176261662e-4,1.1238860546397973e-4,89.78678568768395,59.72376414406145,0.3715144907861085,0.37370395631842107,48900,18.6718,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.020100982693525293,0.006356748896226274,33.45013901135481,21.43346254399496
315,Sylvia melanocephala,2689.126819756024,2072.7266710282975,2.758235053160828e-4,1.234546262037342e-4,2689.126819756024,2072.7266710282975,0.3715144907861085,0.37370395631842107,48900,18.6718,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.7213910686989948,0.2605810382755839,1010.9804515047791,729.8146687509607
315,Turdus merula,154.7272421643938,101.48631275221734,2.2983233764980215e-4,1.0925212553075656e-4,154.7272421643938,101.48631275221734,0.3715144907861085,0.37370395631842107,48900,18.6718,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.0345010077598679,0.010643971299780158,57.82599845276451,36.87537874729101
316,Chloris chloris,621.7228227015439,268.95097842598284,2.7537064575641394e-7,7.424631924372143e-8,620.8631158862229,268.49894076097735,0.37138117594200004,0.349121724,30380,13.9628,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,1.534732675958214e-4,1.9997366066505147e-5,232.80947672207859,95.81563672721742
316,Erithacus rubecula,327.28195621966717,253.46757528344773,2.3409624575358772e-4,1.0826229658836457e-4,327.28195621966717,253.46757528344773,0.4205400533379522,0.37077294489631585,30380,13.9628,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.07659745671744318,0.025291033249180535,136.3974291102315,100.87645939662151
316,Fringilla coelebs,9.227133898592932,4.273669389516989,3.61415675866866e-7,1.369457345338775e-7,9.213864920120022,4.268546653863186,0.37138117594200004,0.349121724,30380,13.9628,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,3.3065926654892325e-6,5.137126639682786e-7,3.378997148558054,1.4880834066344542
316,Saxicola rubicola,12.372839827461023,6.133205764962829,2.3114528910269457e-4,9.834626595560914e-5,12.372839827461023,6.133205764962829,0.4205400533379522,0.37077294489631585,30380,13.9628,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.0027591019751271933,5.205984451270608e-4,5.255960854300454,2.4831258531306006
316,Sylvia melanocephala,698.8090655880557,517.2602034883025,2.758235053160828e-4,1.234546262037342e-4,698.8090655880557,517.2602034883025,0.4205400533379522,0.37077294489631585,30380,13.9628,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.18525085056179244,0.06482676865803323,295.6115410070053,205.51910533130473
316,Sylvia undata,25.455554257479918,15.436841609380064,3.1023000452786456e-4,1.1796638763767494e-4,25.455554257479918,15.436841609380064,0.4205400533379522,0.37077294489631585,30380,13.9628,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.006946399958941643,0.0018279565784715575,10.576731045874087,6.170976705946122
317,Chloris chloris,746.6391290950961,344.7123769276232,2.7537064575641394e-7,7.424631924372143e-8,745.603444264311,344.1543124245727,0.5769667987860001,0.594291474,43860,14.98551,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,1.9925600699031653e-4,2.8186614278992995e-5,433.5103040501199,200.68998175890238
317,Erithacus rubecula,324.83068769041444,238.7259846047935,2.3409624575358772e-4,1.0826229658836457e-4,324.83068769041444,238.7259846047935,0.495604721363779,0.5231855388457894,43860,14.98551,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.07795100594530788,0.024707398064030026,159.7958041817404,112.10001936902428
317,Sylvia atricapilla,78.01782976378453,53.63659342958302,2.512904107683327e-4,1.1212062119435121e-4,78.01782976378453,53.63659342958302,0.495604721363779,0.5231855388457894,43860,14.98551,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.019522297337591987,0.005973693208270947,38.9700552682106,25.01673362936033
317,Sylvia melanocephala,1252.8576647169723,969.2156471592336,2.758235053160828e-4,1.234546262037342e-4,1252.8576647169723,969.2156471592336,0.495604721363779,0.5231855388457894,43860,14.98551,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.33659961647176545,0.1178886741649206,624.3854100294134,453.0049378572578
317,Turdus merula,71.46691721104253,41.9989632098482,2.2983233764980215e-4,1.0925212553075656e-4,71.46691721104253,41.9989632098482,0.495604721363779,0.5231855388457894,43860,14.98551,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.01601499770047835,0.004256382212634355,35.579339699982434,20.086985375982415
318,Chloris chloris,9103.028235720092,5072.039761780512,2.7537064575641394e-7,7.424631924372143e-8,9090.176847829682,5067.667821036818,0.31903841499600005,0.3098945640000001,52675,17.37802,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,0.0024811431687790223,4.0808780536006966e-4,2909.8384469060447,1618.5223802937016
318,Erithacus rubecula,1711.114585408429,1445.3172202235146,2.3409624575358772e-4,1.0826229658836457e-4,1711.114585408429,1445.3172202235146,0.3638015342288385,0.3194802450094738,52675,17.37802,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.41473371935027326,0.1415777215042362,616.5231918526333,467.0683848645841
318,Fringilla coelebs,57.71128981692112,37.84570690502686,3.61415675866866e-7,1.369457345338775e-7,57.62997929172174,37.77886379476331,0.31903841499600005,0.3098945640000001,52675,17.37802,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,2.0846055903831982e-5,5.200924299416513e-6,18.432091166785217,12.082093802021202
318,Muscicapa striata,4.112294129915199,1.9755668071769152,2.546333712983242e-4,1.0687599896764708e-4,4.112294129915199,1.9755668071769152,0.3638015342288385,0.3194802450094738,52675,17.37802,2.945665206327251e-6,4.775906834287115e-6,0,3.9312632387533783e-5,3.5923303837116213e-6,0.0010598517994321723,1.8173979131314954e-4,1.4832768375342875,0.6573247665682114
318,Phoenicurus phoenicurus,65.88281155622825,48.52873452010475,2.660834456231241e-4,1.0431280220987314e-4,65.88281155622825,48.52873452010475,0.3638015342288385,0.3194802450094738,52675,17.37802,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.017362521803049712,0.005297812543047274,24.106023814765532,16.687472810944037
318,Sylvia atricapilla,272.54348952003664,203.67229929689336,2.512904107683327e-4,1.1212062119435121e-4,272.54348952003664,203.67229929689336,0.3638015342288385,0.3194802450094738,52675,17.37802,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.06866989088922594,0.022992961585158907,99.12892475529182,68.33416909650495
318,Sylvia communis,420.108333864561,315.2390314227236,2.4280296176261662e-4,1.1238860546397973e-4,420.108333864561,315.2390314227236,0.3638015342288385,0.3194802450094738,52675,17.37802,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.09597475783386086,0.03267054156004773,153.32518625227883,112.18406431813156
318,Sylvia melanocephala,2020.247463071545,1563.0208317921338,2.758235053160828e-4,1.234546262037342e-4,2020.247463071545,1563.0208317921338,0.3638015342288385,0.3194802450094738,52675,17.37802,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.5406493078902997,0.1992608075200788,723.0266281089098,544.5213593076307
318,Turdus merula,725.8833962523347,537.4600325216953,2.2983233764980215e-4,1.0925212553075656e-4,725.8833962523347,537.4600325216953,0.3638015342288385,0.3194802450094738,52675,17.37802,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.15504781659781364,0.055846361704430234,261.6914928500671,186.21755826946267
319,Chloris chloris,847.2175033375723,453.1475271912778,2.7537064575641394e-7,7.424631924372143e-8,846.0250467356033,452.42277551360905,0.355043063802,0.37265802000000003,13560,7.31393,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,2.1627386503400177e-4,3.705901820189777e-5,306.4297730438926,154.84284236661819
319,Erithacus rubecula,651.8977612363138,502.7350915042772,2.3409624575358772e-4,1.0826229658836457e-4,651.8977612363138,502.7350915042772,0.2826418279507437,0.2843081079442106,13560,7.31393,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.15378069386195625,0.0524886479351899,184.50428254751446,136.48993914843095
319,Fringilla coelebs,16.739214003270472,10.08363155553622,3.61415675866866e-7,1.369457345338775e-7,16.715049985691948,10.076684393965387,0.355043063802,0.37265802000000003,13560,7.31393,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,5.7919814488959536e-6,1.344312725489931e-6,5.965867843126254,3.4472588174902805
319,Hippolais polyglotta,2.481340992270463,1.2735289201840878,2.492095526057156e-4,9.851824719407412e-5,2.481340992270463,1.2735289201840878,0.2826418279507437,0.2843081079442106,13560,7.31393,3.5335786801027545e-6,6.309573388776336e-6,0,2.1032188198455543e-5,6.9936698010128305e-6,6.552982817734687e-4,1.1297650266247005e-4,0.6943148098300668,0.350744839608929
319,Phoenicurus phoenicurus,68.45111494097257,45.29437592421931,2.660834456231241e-4,1.0431280220987314e-4,68.45111494097257,45.29437592421931,0.2826418279507437,0.2843081079442106,13560,7.31393,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.017538518370758927,0.0048666643416854765,19.400210765440494,12.274569830991313
319,Pyrrhula pyrrhula,3.8667688390821775,1.903295621582152,3.3688029363818717e-7,1.1841670473831522e-7,3.8612704707456302,1.9013505462004372,0.355043063802,0.37265802000000003,13560,7.31393,4.879574116269364e-9,7.967517793563957e-9,0,2.1921527187224236e-8,1.4548506078352031e-8,1.1703249364990069e-6,2.332063962720158e-7,1.394189312851211,0.6707569658357975
319,Sylvia atricapilla,222.19966878665582,159.55142392080631,2.512904107683327e-4,1.1212062119435121e-4,222.19966878665582,159.55142392080631,0.2826418279507437,0.2843081079442106,13560,7.31393,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.05204080740015585,0.018294568826240268,62.49240652809479,44.15068517833616
319,Sylvia hortensis,40.04831177086686,24.82842266415774,2.2135231715431224e-4,9.751978724161525e-5,40.04831177086686,24.82842266415774,0.2826418279507437,0.2843081079442106,13560,7.31393,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.009014471652718153,0.002564363816957204,11.193772738300673,6.970756799142627
319,Sylvia melanocephala,1227.8332423155375,864.5593911745559,2.758235053160828e-4,1.234546262037342e-4,1227.8332423155375,864.5593911745559,0.2826418279507437,0.2843081079442106,13560,7.31393,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.3257109503220871,0.10913440220513193,349.88273361181336,240.89019792706668
319,Sylvia undata,55.18619276050774,39.12486902540543,3.1023000452786456e-4,1.1796638763767494e-4,55.18619276050774,39.12486902540543,0.2826418279507437,0.2843081079442106,13560,7.31393,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.016045379271115663,0.004621385134587836,15.585575038055778,10.799829929951875
319,Turdus philomelos,9.411965130568895,4.4436535833667445,2.331415613149388e-4,1.0233796033756132e-4,9.411965130568895,4.4436535833667445,0.2826418279507437,0.2843081079442106,13560,7.31393,7.41198290368322e-6,1.1134932036377788e-5,0,1.911282803213395e-5,3.935950997045461e-6,0.0023065351799228784,4.0602824650310613e-4,2.6758700286235224,1.2356317469390143
320,Chloris chloris,2459.7224580194897,1341.337702450349,2.7537064575641394e-7,7.424631924372143e-8,2456.273393321471,1339.6369027744763,0.438738132378,0.47464863600000007,18100,29.71722,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,6.777383068587813e-4,1.0987562646630659e-4,1093.7337840880398,542.1018360938374
320,Erithacus rubecula,2783.3726043650577,2389.632266838965,2.3409624575358772e-4,1.0826229658836457e-4,2783.3726043650577,2389.632266838965,0.4935823234825264,0.4806858732252632,18100,29.71722,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.6723943623982772,0.24027309179096257,1372.6837148619798,1158.4720035439336
320,Fringilla coelebs,31.083013315445164,18.63230998362668,3.61415675866866e-7,1.369457345338775e-7,31.038099069803632,18.611429740815375,0.438738132378,0.47464863600000007,18100,29.71722,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,1.0757921204119592e-5,2.7599091664347605e-6,13.8034849365516,7.830986350390731
320,Phoenicurus phoenicurus,211.53744576536127,157.99322491177662,2.660834456231241e-4,1.0431280220987314e-4,211.53744576536127,157.99322491177662,0.4935823234825264,0.4806858732252632,18100,29.71722,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.05469915850375828,0.01690187565591924,103.73707028464833,77.39979593263618
320,Sylvia atricapilla,240.8352698298538,179.57069079619333,2.512904107683327e-4,1.1212062119435121e-4,240.8352698298538,179.57069079619333,0.4935823234825264,0.4806858732252632,18100,29.71722,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.058957672521375626,0.020546346641746996,118.88611269918553,86.29419053087796
320,Sylvia communis,75.09145575267995,49.887218305422735,2.4280296176261662e-4,1.1238860546397973e-4,75.09145575267995,49.887218305422735,0.4935823234825264,0.4806858732252632,18100,29.71722,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.016755097860124427,0.005246927783667133,37.09028372126464,24.26261699396058
320,Sylvia melanocephala,1632.5610599229249,1230.73959735055,2.758235053160828e-4,1.234546262037342e-4,1632.5610599229249,1230.73959735055,0.4935823234825264,0.4806858732252632,18100,29.71722,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.4369802001130979,0.1565194229046812,808.4083477594158,613.483899761668
320,Sylvia undata,142.6766038681729,104.06411720295742,3.1023000452786456e-4,1.1796638763767494e-4,142.6766038681729,104.06411720295742,0.4935823234825264,0.4806858732252632,18100,29.71722,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.041504145207532414,0.01344363197497802,70.21817797823334,50.98301790903186
320,Turdus merula,448.2119370390221,319.13890943711544,2.2983233764980215e-4,1.0925212553075656e-4,448.2119370390221,319.13890943711544,0.4935823234825264,0.4806858732252632,18100,29.71722,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.0981837808084385,0.036447170319941616,221.51737013689984,160.4077170840198
321,Chloris chloris,6852.15688504029,3817.806145157073,2.7537064575641394e-7,7.424631924372143e-8,6842.4752579609085,3812.297344319752,0.345230389728,0.33146950199999997,118650,52.39914,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,0.0018526355457798875,2.909474641482737e-4,2343.945295240852,1307.9461276555562
321,Cyanopica cooki,183.10177226585046,95.40375792602788,2.5282150611017615e-4,1.075352023774347e-4,183.10177226585046,95.40375792602788,0.6070637582178869,0.6228399271973686,118650,52.39914,3.825737618488723e-6,7.265514988867261e-6,0,3.7774219391850425e-5,4.8160742432213985e-6,0.045440208997153717,0.010266531792985378,110.45853497504991,55.24941595794648
321,Erithacus rubecula,2427.866311008481,1977.0197340187328,2.3409624575358772e-4,1.0826229658836457e-4,2427.866311008481,1977.0197340187328,0.6070637582178869,0.6228399271973686,118650,52.39914,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.5833627607741982,0.1904035692848185,1466.6277349612178,1167.6337941720303
321,Ficedula hypoleuca,18.538914117647305,10.438748732731886,2.4370019614212732e-4,9.813128617946622e-5,18.538914117647305,10.438748732731886,0.6070637582178869,0.6228399271973686,118650,52.39914,2.5834181750114782e-6,3.764687008077196e-6,0,3.893698336799785e-5,4.619657211207813e-6,0.004577804238483703,0.0010020796490502902,11.254656328891635,6.35853080259266
321,Parus major,11.202034146499205,6.036444963919685,0,0,11.202034146499205,6.036444963919685,0.6070637582178869,0.6228399271973686,118650,52.39914,0,0,0,0,0,0,0,6.8468667280312365,3.6281231639473575
321,Phoenicurus phoenicurus,182.8997099568579,128.1479616695932,2.660834456231241e-4,1.0431280220987314e-4,182.8997099568579,128.1479616695932,0.6070637582178869,0.6228399271973686,118650,52.39914,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.046691271922789754,0.013458662820434248,110.89860163717671,77.70929017346751
321,Sylvia atricapilla,1923.4703653801055,1478.6931895232603,2.512904107683327e-4,1.1212062119435121e-4,1923.4703653801055,1478.6931895232603,0.6070637582178869,0.6228399271973686,118650,52.39914,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.47509455150650065,0.15719491916215206,1163.3144488137034,870.3087205204926
321,Sylvia communis,105.60093653389139,68.48049781820109,2.4280296176261662e-4,1.1238860546397973e-4,105.60093653389139,68.48049781820109,0.6070637582178869,0.6228399271973686,118650,52.39914,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.02699920787799325,0.007171714729162457,63.76228219907568,40.89754751795435
321,Sylvia melanocephala,3583.607743205355,2926.675923493578,2.758235053160828e-4,1.234546262037342e-4,3583.607743205355,2926.675923493578,0.6070637582178869,0.6228399271973686,118650,52.39914,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.9563488161875137,0.3568347160518627,2182.2904257445057,1729.3677475309782
321,Turdus merula,531.5783378669524,383.9937705629012,2.2983233764980215e-4,1.0925212553075656e-4,531.5783378669524,383.9937705629012,0.6070637582178869,0.6228399271973686,118650,52.39914,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.11750896646513259,0.03892618198091516,327.00844650044985,222.76593299438076
321,Turdus philomelos,14.474241451140415,7.899580402825398,2.331415613149388e-4,1.0233796033756132e-4,14.474241451140415,7.899580402825398,0.6070637582178869,0.6228399271973686,118650,52.39914,7.41198290368322e-6,1.1134932036377788e-5,0,1.911282803213395e-5,3.935950997045461e-6,0.003267063006298572,7.018425727584967e-4,8.917001960131524,4.684180144404452
322,Chloris chloris,447.8700681369162,215.20205211649986,2.7537064575641394e-7,7.424631924372143e-8,447.2561002317753,214.86997973567503,0.29420958407400005,0.290280984,8275,6.20513,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,1.1199205856493753e-4,1.7165393677702802e-5,129.36833001592936,59.30200375146331
322,Cyanopica cooki,24.122260932810633,14.082541163682592,2.5282150611017615e-4,1.075352023774347e-4,24.122260932810633,14.082541163682592,0.36965916055591586,0.3751694620294737,8275,6.20513,3.825737618488723e-6,7.265514988867261e-6,0,3.7774219391850425e-5,4.8160742432213985e-6,0.005914019391182509,0.0014950559903064231,8.892244833652478,4.960531799385869
322,Erithacus rubecula,879.7982137245773,702.8233187326348,2.3409624575358772e-4,1.0826229658836457e-4,879.7982137245773,702.8233187326348,0.36965916055591586,0.3751694620294737,8275,6.20513,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.2113923659429283,0.07292362048253381,325.1341123678228,248.16938427998912
322,Fringilla coelebs,13.580998083805188,7.127018116510493,3.61415675866866e-7,1.369457345338775e-7,13.561721249168901,7.119577323361808,0.29420958407400005,0.290280984,8275,6.20513,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,4.811933375379443e-6,9.52439544374827e-7,3.9293890860766365,2.033095343170271
322,Lanius meridionalis,8.86308525031504,4.270450235478561,2.347769094281435e-4,9.832165207407847e-5,8.86308525031504,4.270450235478561,0.36965916055591586,0.3751694620294737,8275,6.20513,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.002218170241534276,3.6852791392755235e-4,3.26134499351002,1.4773045140204337
322,Luscinia megarhynchos,7.966998013767491,4.225964195553876,2.5573807039965766e-4,1.01399246619639e-4,7.966998013767491,4.225964195553876,0.36965916055591586,0.3751694620294737,8275,6.20513,3.001608065358732e-6,4.119994126530376e-6,0,4.0258676097174326e-5,4.427483957505393e-6,0.0021177906921130683,3.9911877387231054e-4,2.9326940400745816,1.4325713690750788
322,Phoenicurus phoenicurus,31.43834084028862,19.928604021273124,2.660834456231241e-4,1.0431280220987314e-4,31.43834084028862,19.928604021273124,0.36965916055591586,0.3751694620294737,8275,6.20513,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.007930736680214887,0.002096610416468521,11.606691927629694,6.917073355446588
322,Sylvia atricapilla,156.30091665065214,109.54190967145843,2.512904107683327e-4,1.1212062119435121e-4,156.30091665065214,109.54190967145843,0.36965916055591586,0.3751694620294737,8275,6.20513,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.03851466663729402,0.011947683937759359,57.541101339724435,38.66459342390799
322,Sylvia communis,27.886238535317958,17.24279122215865,2.4280296176261662e-4,1.1238860546397973e-4,27.886238535317958,17.24279122215865,0.36965916055591586,0.3751694620294737,8275,6.20513,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.007229385436423722,0.001843782130409249,10.132864266741038,6.353899971163839
322,Sylvia melanocephala,638.69990058995,467.01509890093956,2.758235053160828e-4,1.234546262037342e-4,638.69990058995,467.01509890093956,0.36965916055591586,0.3751694620294737,8275,6.20513,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.16892094986720968,0.05886736765468631,234.56968478287484,165.6532466102617
