id_plant,cam_period,date_recording,id_video,rec_time_hours,bird_sp,bird_sp_short,feeding,fruit_visit,visit_length_sec
301,2019-09-01,2019-09-09,GH020007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,7
301,2019-09-01,2019-09-09,GH020007,1.5630555555555554,Sylvia melanocephala,Syl.mel,unknown,NA,33
301,2019-09-01,2019-09-09,GH020007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,5
301,2019-09-01,2019-09-09,GH020007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,20
301,2019-09-01,2019-09-09,GH030007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,9
301,2019-09-01,2019-09-09,GH030007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,1
301,2019-09-01,2019-09-09,GH030007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,7
301,2019-09-01,2019-09-09,GH030007,1.5630555555555554,Sylvia undata,Syl.und,no,NA,32
301,2019-09-01,2019-09-09,GH030007,1.5630555555555554,Sylvia melanocephala,Syl.mel,no,NA,5
302,2019-09-01,2019-09-09,GH010002,1.459722222222222,unknown,unknown,no,NA,29
302,2019-09-01,2019-09-09,GH020002,1.459722222222222,Phoenicurus phoenicurus,Pho.pho,yes,4,65
302,2019-09-01,2019-09-09,GH020002,1.459722222222222,Sylvia melanocephala,Syl.mel,no,NA,20
302,2019-09-01,2019-09-09,GH030002,1.459722222222222,Phoenicurus phoenicurus,Pho.pho,likely,NA,13
302,2019-09-01,2019-09-09,GH040002,1.459722222222222,Sylvia melanocephala,Syl.mel,no,NA,15
302,2019-09-01,2019-09-09,GH040002,1.459722222222222,Sylvia melanocephala,Syl.mel,no,NA,30
302,2019-09-01,2019-09-09,GH050002,1.459722222222222,Sylvia melanocephala,Syl.mel,no,NA,51
304,2019-09-01,2019-09-09,GH010007,1.6075000000000002,Sylvia melanocephala,Syl.mel,no,NA,27
304,2019-09-01,2019-09-09,GH010007,1.6075000000000002,Luscinia megarhynchos,Lus.meg,no,NA,13
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,unknown,unknown,no,NA,17
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Fringilla coelebs,Fri.coe,no,NA,53
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,86
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Fringilla coelebs,Fri.coe,unknown,NA,95
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Fringilla coelebs,Fri.coe,unknown,NA,95
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Chloris chloris,Chl.chl,unknown,NA,3
304,2019-09-01,2019-09-09,GH020007,1.6075000000000002,Luscinia megarhynchos,Lus.meg,no,NA,6
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Ficedula hypoleuca,Fic.hyp,yes,1,22
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Sylvia borin,Syl.bor,likely,NA,32
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Ficedula hypoleuca,Fic.hyp,unknown,NA,30
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,unknown,NA,41
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Parus major,Par.maj,unknown,NA,2
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,58
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,80
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,likely,NA,22
304,2019-09-01,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,55
304,2019-09-15,2019-09-09,GH030007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,unknown,NA,20
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,178
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Sylvia communis,Syl.com,likely,NA,44
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,likely,NA,111
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Sylvia hortensis,Syl.hor,unknown,NA,81
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Sylvia melanocephala,Syl.mel,unknown,NA,35
304,2019-09-01,2019-09-09,GH040007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,74
304,2019-09-01,2019-09-09,GH050007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,yes,3,433
304,2019-09-01,2019-09-09,GH050007,1.6075000000000002,Sylvia communis,Syl.com,likely,NA,53
304,2019-09-01,2019-09-09,GH050007,1.6075000000000002,Phoenicurus phoenicurus,Pho.pho,no,NA,46
304,2019-09-01,2019-09-09,GH060007,1.6075000000000002,Sylvia melanocephala,Syl.mel,unknown,NA,0
305,2019-09-01,2019-09-09,GH020012,1.8980555555555556,Chloris chloris,Chl.chl,likely,NA,49
305,2019-09-01,2019-09-09,GH020012,1.8980555555555556,Sylvia melanocephala,Syl.mel,no,NA,9
320,2019-09-01,2019-09-09,GH040011,1.8591666666666664,Sylvia communis,Syl.com,likely,NA,31
329,2019-09-01,2019-09-09,GH010010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,507
329,2019-09-01,2019-09-09,GH010010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,506
329,2019-09-01,2019-09-09,GH020010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,13
329,2019-09-01,2019-09-09,GH030010,1.668888888888889,Chloris chloris,Chl.chl,yes,1,24
329,2019-09-01,2019-09-09,GH030010,1.668888888888889,Chloris chloris,Chl.chl,likely,NA,8
329,2019-09-01,2019-09-09,GH030010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,40
329,2019-09-01,2019-09-09,GH040010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,157
329,2019-09-01,2019-09-09,GH040010,1.668888888888889,Chloris chloris,Chl.chl,yes,NA,13
332,2019-09-01,2019-09-09,GH020030,1.3425,Sylvia melanocephala,Syl.mel,yes,NA,21
332,2019-09-01,2019-09-09,GH020030,1.3425,Sylvia melanocephala,Syl.mel,yes,NA,27
332,2019-09-01,2019-09-09,GH020030,1.3425,Sylvia melanocephala,Syl.mel,yes,NA,25
332,2019-09-01,2019-09-09,GH030030,1.3425,Turdus merula,Tur.mer,no,NA,4
332,2019-09-01,2019-09-09,GH040030,1.3425,Sylvia melanocephala,Syl.mel,yes,NA,92
383,2019-09-01,2019-09-09,GH030002,1.4519444444444445,Sylvia melanocephala,Syl.mel,no,NA,37
383,2019-09-01,2019-09-09,GH050002,1.4519444444444445,unknown,unknown,unknown,NA,2
309,2019-09-01,2019-09-10,GH030008,2.2333333333333334,Sylvia melanocephala,Syl.mel,no,NA,13
309,2019-09-01,2019-09-10,GH070008,2.2333333333333334,Phoenicurus phoenicurus,Pho.pho,no,NA,7
310,2019-09-01,2019-09-10,GH070012,2.0294444444444446,Sylvia melanocephala,Syl.mel,no,NA,47
311,2019-09-01,2019-09-10,GH070003,1.9919444444444443,Sylvia borin,Syl.bor,no,NA,4
312,2019-09-01,2019-09-10,NA,2.1775,NA,NA,NA,NA,NA
316,2019-09-01,2019-09-10,GH010011,1.918611111111111,Sylvia melanocephala,Syl.mel,yes,NA,28
316,2019-09-01,2019-09-10,GH060011,1.918611111111111,Sylvia melanocephala,Syl.mel,no,NA,2
323,2019-09-01,2019-09-10,GH010013,2.2552777777777777,Sylvia melanocephala,Syl.mel,no,NA,40
323,2019-09-01,2019-09-10,GH010013,2.2552777777777777,Phoenicurus phoenicurus,Pho.pho,no,NA,197
323,2019-09-01,2019-09-10,GH010013,2.2552777777777777,Phoenicurus phoenicurus,Pho.pho,no,NA,14
323,2019-09-01,2019-09-10,GH010013,2.2552777777777777,Sylvia communis,Syl.com,no,NA,9
323,2019-09-01,2019-09-10,GH010013,2.2552777777777777,unknown,unknown,no,NA,47
323,2019-09-01,2019-09-10,GH020013,2.2552777777777777,Sylvia melanocephala,Syl.mel,unknown,NA,1
323,2019-09-01,2019-09-10,GH030013,2.2552777777777777,Sylvia communis,Syl.com,likely,NA,34
323,2019-09-01,2019-09-10,GH030013,2.2552777777777777,Phoenicurus phoenicurus,Pho.pho,no,NA,150
323,2019-09-01,2019-09-10,GH030013,2.2552777777777777,Sylvia melanocephala,Syl.mel,no,NA,18
323,2019-09-01,2019-09-10,GH040013,2.2552777777777777,Saxicola rubicola,Sax.rub,yes,3,48
323,2019-09-01,2019-09-10,GH040013,2.2552777777777777,Sylvia melanocephala,Syl.mel,unknown,NA,5
323,2019-09-01,2019-09-10,GH040013,2.2552777777777777,Sylvia communis,Syl.com,likely,NA,60
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Phoenicurus phoenicurus,Pho.pho,yes,2,59
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Saxicola rubicola,Sax.rub,yes,2,95
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Sylvia communis,Syl.com,yes,5,49
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Sylvia melanocephala,Syl.mel,no,NA,46
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Phoenicurus phoenicurus,Pho.pho,no,NA,66
323,2019-09-01,2019-09-10,GH060013,2.2552777777777777,Ficedula hypoleuca,Fic.hyp,no,NA,66
323,2019-09-01,2019-09-10,GH070013,2.2552777777777777,Saxicola rubicola,Sax.rub,yes,4,131
323,2019-09-01,2019-09-10,GH070013,2.2552777777777777,Saxicola rubicola,Sax.rub,likely,NA,234
327,2019-09-01,2019-09-10,GH030031,2.161111111111111,Sylvia melanocephala,Syl.mel,no,NA,7
327,2019-09-01,2019-09-10,GH040031,2.161111111111111,Sylvia melanocephala,Syl.mel,likely,NA,53
327,2019-09-01,2019-09-10,GH070031,2.161111111111111,Phoenicurus phoenicurus,Pho.pho,no,NA,45
331,2019-09-01,2019-09-10,NA,2.2444444444444445,NA,NA,NA,NA,NA
306,2019-09-01,2019-09-11,GH010009,2.120277777777778,Sylvia hortensis,Syl.hor,yes,3,67
306,2019-09-01,2019-09-11,GH010009,2.120277777777778,Sylvia melanocephala,Syl.mel,yes,4,203
306,2019-09-01,2019-09-11,GH010009,2.120277777777778,Sylvia melanocephala,Syl.mel,likely,NA,34
306,2019-09-01,2019-09-11,GH020009,2.120277777777778,unknown,unknown,yes,1,31
306,2019-09-01,2019-09-11,GH020009,2.120277777777778,Sylvia melanocephala,Syl.mel,yes,3,156
306,2019-09-01,2019-09-11,GH020009,2.120277777777778,Sylvia melanocephala,Syl.mel,no,NA,20
306,2019-09-01,2019-09-11,GH030009,2.120277777777778,Sylvia melanocephala,Syl.mel,yes,3,61
306,2019-09-01,2019-09-11,GH070009,2.120277777777778,Sylvia melanocephala,Syl.mel,likely,NA,16
308,2019-09-01,2019-09-11,GH020032,0.5897222222222223,Sylvia melanocephala,Syl.mel,unknown,NA,17
326,2019-09-01,2019-09-11,NA,2.064722222222222,NA,NA,NA,NA,NA
335,2019-09-01,2019-09-11,NA,2.1755555555555555,NA,NA,NA,NA,NA
336,2019-09-01,2019-09-11,GH010009,1.4333333333333331,Sylvia melanocephala,Syl.mel,unknown,NA,16
336,2019-09-01,2019-09-11,GH010009,1.4333333333333331,Phoenicurus phoenicurus,Pho.pho,unknown,NA,94
336,2019-09-01,2019-09-11,GH020009,1.4333333333333331,unknown,unknown,no,NA,34
336,2019-09-01,2019-09-11,GH020009,1.4333333333333331,unknown,unknown,unknown,NA,56
336,2019-09-01,2019-09-11,GH020009,1.4333333333333331,Sylvia communis,Syl.com,unknown,NA,49
336,2019-09-01,2019-09-11,GH020009,1.4333333333333331,unknown,unknown,likely,NA,43
336,2019-09-01,2019-09-11,GH040009,1.4333333333333331,Sylvia melanocephala,Syl.mel,yes,1,26
336,2019-09-01,2019-09-11,GH040009,1.4333333333333331,Sylvia communis,Syl.com,unknown,NA,95
338,2019-09-01,2019-09-11,GH010012,1.9633333333333336,unknown,unknown,unknown,NA,82
338,2019-09-01,2019-09-11,GH010012,1.9633333333333336,unknown,unknown,no,NA,36
338,2019-09-01,2019-09-11,GH020012,1.9633333333333336,Sylvia hortensis,Syl.hor,unknown,NA,15
338,2019-09-01,2019-09-11,GH020012,1.9633333333333336,Chloris chloris,Chl.chl,yes,NA,933
338,2019-09-01,2019-09-11,GH020012,1.9633333333333336,unknown,unknown,unknown,NA,1
338,2019-09-01,2019-09-11,GH030012,1.9633333333333336,unknown,unknown,unknown,NA,16
338,2019-09-01,2019-09-11,GH030012,1.9633333333333336,Sylvia melanocephala,Syl.mel,yes,2,37
338,2019-09-01,2019-09-11,GH040012,1.9633333333333336,unknown,unknown,likely,NA,66
338,2019-09-01,2019-09-11,GH060012,1.9633333333333336,Sturnus unicolor,Stu.uni,no,NA,29
338,2019-09-01,2019-09-11,GH060012,1.9633333333333336,Sturnus unicolor,Stu.uni,no,NA,23
338,2019-09-01,2019-09-11,GH060012,1.9633333333333336,Sturnus unicolor,Stu.uni,unknown,NA,23
338,2019-09-01,2019-09-11,GH060012,1.9633333333333336,Sturnus unicolor,Stu.uni,yes,1,5
338,2019-09-01,2019-09-11,GH060012,1.9633333333333336,Sturnus unicolor,Stu.uni,no,NA,8
338,2019-09-01,2019-09-11,GH070012,1.9633333333333336,unknown,unknown,unknown,NA,15
339,2019-09-01,2019-09-11,GH010004,1.2283333333333333,Chloris chloris,Chl.chl,no,NA,7
339,2019-09-01,2019-09-11,GH010004,1.2283333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,25
339,2019-09-01,2019-09-11,GH020004,1.2283333333333333,Saxicola rubicola,Sax.rub,yes,1,2
339,2019-09-01,2019-09-11,GH020004,1.2283333333333333,unknown,unknown,unknown,NA,24
339,2019-09-01,2019-09-11,GH020004,1.2283333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,20
382,2019-09-01,2019-09-11,NA,2.0419444444444443,NA,NA,NA,NA,NA
313,2019-09-01,2019-09-16,GH010005,2.189722222222222,Sylvia melanocephala,Syl.mel,likely,NA,25
313,2019-09-01,2019-09-16,GH010005,2.189722222222222,Phoenicurus phoenicurus,Pho.pho,unknown,NA,28
313,2019-09-01,2019-09-16,GH010005,2.189722222222222,Saxicola rubicola,Sax.rub,no,NA,15
313,2019-09-01,2019-09-16,GH020005,2.189722222222222,Sylvia melanocephala,Syl.mel,no,NA,7
313,2019-09-01,2019-09-16,GH020005,2.189722222222222,Sylvia melanocephala,Syl.mel,yes,NA,28
313,2019-09-01,2019-09-16,GH020005,2.189722222222222,Sylvia melanocephala,Syl.mel,unknown,NA,27
313,2019-09-01,2019-09-16,GH040005,2.189722222222222,Sylvia melanocephala,Syl.mel,no,NA,28
313,2019-09-01,2019-09-16,GH040005,2.189722222222222,Sylvia melanocephala,Syl.mel,yes,NA,94
314,2019-09-01,2019-09-16,GH010010,2.1791666666666667,Phoenicurus phoenicurus,Pho.pho,no,NA,37
314,2019-09-01,2019-09-16,GH020010,2.1791666666666667,Fringilla coelebs,Fri.coe,unknown,NA,21
314,2019-09-01,2019-09-16,GH020010,2.1791666666666667,Sylvia melanocephala,Syl.mel,unknown,NA,13
314,2019-09-01,2019-09-16,GH030010,2.1791666666666667,Chloris chloris,Chl.chl,no,NA,93
314,2019-09-01,2019-09-16,GH030010,2.1791666666666667,unknown,unknown,unknown,NA,67
314,2019-09-01,2019-09-16,GH040010,2.1791666666666667,Ficedula hypoleuca,Fic.hyp,no,NA,63
314,2019-09-01,2019-09-16,GH040010,2.1791666666666667,Sylvia melanocephala,Syl.mel,likely,NA,44
314,2019-09-01,2019-09-16,GH040010,2.1791666666666667,unknown,unknown,unknown,NA,16
314,2019-09-01,2019-09-16,GH050010,2.1791666666666667,Sylvia melanocephala,Syl.mel,likely,NA,41
314,2019-09-01,2019-09-16,GH060010,2.1791666666666667,Sylvia melanocephala,Syl.mel,likely,NA,68
314,2019-09-01,2019-09-16,GH070010,2.1791666666666667,Sylvia melanocephala,Syl.mel,no,NA,19
314,2019-09-01,2019-09-16,GH080010,2.1791666666666667,Sylvia melanocephala,Syl.mel,likely,NA,37
315,2019-09-01,2019-09-16,GH020005,1.836666666666667,unknown,unknown,unknown,NA,30
315,2019-09-01,2019-09-16,GH030005,1.836666666666667,unknown,unknown,unknown,NA,10
315,2019-09-01,2019-09-16,GH040005,1.836666666666667,Chloris chloris,Chl.chl,no,NA,31
315,2019-09-01,2019-09-16,GH040005,1.836666666666667,Chloris chloris,Chl.chl,yes,NA,257
315,2019-09-01,2019-09-16,GH050005,1.836666666666667,Chloris chloris,Chl.chl,yes,NA,184
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,Sylvia melanocephala,Syl.mel,likely,NA,49
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,Sylvia melanocephala,Syl.mel,unknown,NA,35
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,unknown,unknown,unknown,NA,83
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,unknown,unknown,unknown,NA,104
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,Chloris chloris,Chl.chl,unknown,NA,2
315,2019-09-01,2019-09-16,GH060005,1.836666666666667,unknown,unknown,likely,NA,34
315,2019-09-01,2019-09-16,GH070005,1.836666666666667,Sylvia melanocephala,Syl.mel,likely,NA,14
321,2019-09-01,2019-09-16,GH010015,1.9747222222222225,Sylvia communis,Syl.com,no,NA,30
321,2019-09-01,2019-09-16,GH030015,1.9747222222222225,unknown,unknown,unknown,NA,19
321,2019-09-01,2019-09-16,GH040015,1.9747222222222225,Chloris chloris,Chl.chl,unknown,NA,2
321,2019-09-01,2019-09-16,GH040015,1.9747222222222225,Sylvia melanocephala,Syl.mel,unknown,NA,2
321,2019-09-01,2019-09-16,GH040015,1.9747222222222225,Sylvia melanocephala,Syl.mel,no,NA,9
321,2019-09-01,2019-09-16,GH060015,1.9747222222222225,Ficedula hypoleuca,Fic.hyp,unknown,NA,1
321,2019-09-01,2019-09-16,GH060015,1.9747222222222225,Phoenicurus phoenicurus,Pho.pho,no,NA,1
324,2019-09-01,2019-09-16,GH020013,2.2455555555555553,Sylvia hortensis,Syl.hor,yes,1,38
324,2019-09-01,2019-09-16,GH030013,2.2455555555555553,Saxicola rubicola,Sax.rub,no,NA,81
324,2019-09-01,2019-09-16,GH050013,2.2455555555555553,unknown,unknown,likely,NA,19
325,2019-09-01,2019-09-16,NA,2.176111111111111,NA,NA,NA,NA,NA
337,2019-09-01,2019-09-16,GH010033,2.1166666666666667,unknown,unknown,unknown,NA,28
337,2019-09-01,2019-09-16,GH020033,2.1166666666666667,unknown,unknown,unknown,NA,57
337,2019-09-01,2019-09-16,GH030033,2.1166666666666667,Sylvia melanocephala,Syl.mel,unknown,NA,12
337,2019-09-01,2019-09-16,GH040033,2.1166666666666667,Saxicola rubicola,Sax.rub,no,NA,19
337,2019-09-01,2019-09-16,GH040033,2.1166666666666667,Chloris chloris,Chl.chl,likely,NA,6
337,2019-09-01,2019-09-16,GH050033,2.1166666666666667,Sylvia melanocephala,Syl.mel,likely,NA,73
337,2019-09-01,2019-09-16,GH060033,2.1166666666666667,unknown,unknown,unknown,NA,4
337,2019-09-01,2019-09-16,GH060033,2.1166666666666667,Chloris chloris,Chl.chl,unknown,NA,4
339,2019-09-01,2019-09-16,GH040010,2.2,Chloris chloris,Chl.chl,no,NA,6
303,2019-09-01,2019-09-17,GH010034,2.071111111111111,Sylvia undata,Syl.und,no,NA,29
303,2019-09-01,2019-09-17,GH020034,2.071111111111111,Sylvia melanocephala,Syl.mel,yes,NA,85
303,2019-09-01,2019-09-17,GH020034,2.071111111111111,Sylvia melanocephala,Syl.mel,likely,NA,28
303,2019-09-01,2019-09-17,GH020034,2.071111111111111,Sylvia hortensis,Syl.hor,likely,NA,132
303,2019-09-01,2019-09-17,GH020034,2.071111111111111,Phoenicurus phoenicurus,Pho.pho,likely,NA,37
303,2019-09-01,2019-09-17,GH060034,2.071111111111111,Sylvia melanocephala,Syl.mel,unknown,NA,12
307,2019-09-01,2019-09-17,GH030011,2.2580555555555555,Sylvia melanocephala,Syl.mel,unknown,NA,9
307,2019-09-01,2019-09-17,GH050011,2.2580555555555555,unknown,unknown,unknown,NA,24
317,2019-09-01,2019-09-17,GH040016,2.2416666666666667,Sylvia melanocephala,Syl.mel,unknown,NA,103
317,2019-09-01,2019-09-17,GH050016,2.2416666666666667,Sylvia melanocephala,Syl.mel,no,NA,4
317,2019-09-01,2019-09-17,GH050016,2.2416666666666667,Sylvia melanocephala,Syl.mel,no,NA,95
317,2019-09-01,2019-09-17,GH070016,2.2416666666666667,Sylvia melanocephala,Syl.mel,unknown,NA,24
317,2019-09-01,2019-09-17,GH080016,2.2416666666666667,unknown,unknown,unknown,NA,35
318,2019-09-01,2019-09-17,GH020006,2.243888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,20
318,2019-09-01,2019-09-17,GH030006,2.243888888888889,Muscicapa striata,Mus.str,no,NA,3
318,2019-09-01,2019-09-17,GH030006,2.243888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,4
318,2019-09-01,2019-09-17,GH040006,2.243888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,35
318,2019-09-01,2019-09-17,GH040006,2.243888888888889,unknown,unknown,unknown,NA,123
318,2019-09-01,2019-09-17,GH050006,2.243888888888889,Sylvia melanocephala,Syl.mel,no,NA,5
318,2019-09-01,2019-09-17,GH060006,2.243888888888889,unknown,unknown,unknown,NA,1
318,2019-09-01,2019-09-17,GH070006,2.243888888888889,Chloris chloris,Chl.chl,likely,NA,29
318,2019-09-01,2019-09-17,GH070006,2.243888888888889,Chloris chloris,Chl.chl,unknown,NA,52
318,2019-09-01,2019-09-17,GH080006,2.243888888888889,Sylvia melanocephala,Syl.mel,likely,NA,85
319,2019-09-01,2019-09-17,GH010014,0.8744444444444445,Phoenicurus phoenicurus,Pho.pho,unknown,NA,35
319,2019-09-01,2019-09-17,GH030014,0.8744444444444445,Sylvia hortensis,Syl.hor,likely,NA,143
330,2019-09-01,2019-09-17,GH010015,2.2141666666666664,Sylvia melanocephala,Syl.mel,yes,1,40
330,2019-09-01,2019-09-17,GH040015,2.2141666666666664,Sylvia melanocephala,Syl.mel,yes,1,76
330,2019-09-01,2019-09-17,GH050015,2.2141666666666664,Sylvia melanocephala,Syl.mel,no,NA,14
330,2019-09-01,2019-09-17,GH050015,2.2141666666666664,Sylvia melanocephala,Syl.mel,unknown,NA,14
330,2019-09-01,2019-09-17,GH050015,2.2141666666666664,Sylvia melanocephala,Syl.mel,yes,NA,62
330,2019-09-01,2019-09-17,GH050015,2.2141666666666664,Sylvia melanocephala,Syl.mel,likely,NA,77
330,2019-09-01,2019-09-17,GH070015,2.2141666666666664,Sylvia melanocephala,Syl.mel,unknown,NA,47
330,2019-09-01,2019-09-17,GH080015,2.2141666666666664,Sylvia melanocephala,Syl.mel,likely,NA,34
334,2019-09-01,2019-09-17,GH020011,0.8277777777777777,Phoenicurus phoenicurus,Pho.pho,unknown,NA,66
334,2019-09-01,2019-09-17,GH030011,0.8277777777777777,Sylvia melanocephala,Syl.mel,yes,1,4
334,2019-09-01,2019-09-17,GH030011,0.8277777777777777,Sylvia melanocephala,Syl.mel,likely,NA,15
313,2019-09-15,2019-09-23,GH010001,1.727777777777778,Sylvia melanocephala,Syl.mel,unknown,NA,26
313,2019-09-15,2019-09-23,GH010001,1.727777777777778,Sylvia undata,Syl.und,no,NA,17
313,2019-09-15,2019-09-23,GH030001,1.727777777777778,Sylvia melanocephala,Syl.mel,yes,NA,52
313,2019-09-15,2019-09-23,GH050001,1.727777777777778,Sylvia melanocephala,Syl.mel,unknown,NA,3
313,2019-09-15,2019-09-23,GH050001,1.727777777777778,Sylvia undata,Syl.und,no,NA,6
313,2019-09-15,2019-09-23,GH060001,1.727777777777778,Phoenicurus phoenicurus,Pho.pho,no,NA,15
314,2019-09-15,2019-09-23,GH020015,2.2583333333333333,unknown,unknown,likely,NA,8
314,2019-09-15,2019-09-23,GH020015,2.2583333333333333,unknown,unknown,no,NA,25
314,2019-09-15,2019-09-23,GH030015,2.2583333333333333,Phoenicurus phoenicurus,Pho.pho,unknown,NA,40
314,2019-09-15,2019-09-23,GH030015,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,NA,100
314,2019-09-15,2019-09-23,GH040015,2.2583333333333333,unknown,unknown,unknown,NA,1
314,2019-09-15,2019-09-23,GH050015,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,5
314,2019-09-15,2019-09-23,GH050015,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,5
314,2019-09-15,2019-09-23,GH070015,2.2583333333333333,Ficedula hypoleuca,Fic.hyp,likely,NA,27
314,2019-09-15,2019-09-23,GH080015,2.2583333333333333,Sylvia melanocephala,Syl.mel,likely,NA,73
314,2019-09-15,2019-09-23,GH080015,2.2583333333333333,unknown,unknown,likely,NA,111
315,2019-09-15,2019-09-23,GH040001,1.8397222222222225,Sylvia melanocephala,Syl.mel,unknown,NA,14
315,2019-09-15,2019-09-23,GH040001,1.8397222222222225,unknown,unknown,unknown,NA,31
315,2019-09-15,2019-09-23,GH050001,1.8397222222222225,Sylvia melanocephala,Syl.mel,likely,NA,16
315,2019-09-15,2019-09-23,GH050001,1.8397222222222225,Sylvia melanocephala,Syl.mel,unknown,NA,23
315,2019-09-15,2019-09-23,GH050001,1.8397222222222225,unknown,unknown,unknown,NA,11
315,2019-09-15,2019-09-23,GH050001,1.8397222222222225,Sylvia communis,Syl.com,likely,NA,25
315,2019-09-15,2019-09-23,GH060001,1.8397222222222225,unknown,unknown,unknown,NA,77
315,2019-09-15,2019-09-23,GH070001,1.8397222222222225,Sylvia melanocephala,Syl.mel,no,NA,8
316,2019-09-15,2019-09-23,GH010012,2.252222222222222,unknown,unknown,unknown,NA,29
316,2019-09-15,2019-09-23,GH040012,2.252222222222222,Saxicola rubicola,Sax.rub,no,NA,70
335,2019-09-15,2019-09-23,GH010035,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,12
335,2019-09-15,2019-09-23,GH020035,2.2583333333333333,unknown,unknown,unknown,NA,78
335,2019-09-15,2019-09-23,GH020035,2.2583333333333333,Sylvia undata,Syl.und,no,NA,604
335,2019-09-15,2019-09-23,GH030035,2.2583333333333333,Sylvia undata,Syl.und,likely,NA,32
335,2019-09-15,2019-09-23,GH030035,2.2583333333333333,Sylvia melanocephala,Syl.mel,likely,NA,15
335,2019-09-15,2019-09-23,GH030035,2.2583333333333333,Sylvia undata,Syl.und,likely,NA,30
335,2019-09-15,2019-09-23,GH030035,2.2583333333333333,Sylvia undata,Syl.und,likely,NA,12
335,2019-09-15,2019-09-23,GH030035,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,37
335,2019-09-15,2019-09-23,GH070035,2.2583333333333333,unknown,unknown,unknown,NA,14
338,2019-09-15,2019-09-23,GH020012,2.2583333333333333,Phoenicurus phoenicurus,Pho.pho,yes,1,18
338,2019-09-15,2019-09-23,GH020012,2.2583333333333333,unknown,unknown,unknown,NA,25
338,2019-09-15,2019-09-23,GH020012,2.2583333333333333,Sylvia undata,Syl.und,unknown,NA,636
338,2019-09-15,2019-09-23,GH020012,2.2583333333333333,Phoenicurus phoenicurus,Pho.pho,unknown,NA,11
338,2019-09-15,2019-09-23,GH030012,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,41
