date,bird_sp,no_fruits,visit_lenght_s,method,bodymass,bodymass.sd,gape_width,gape_width.sd,diet
2019-12-16,Sylvia melanocephala,2,63,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Sylvia melanocephala,2,64,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Erithacus rubecula,2,60,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Sylvia melanocephala,2,140,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Sylvia melanocephala,1,17,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Sylvia melanocephala,1,71,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Erithacus rubecula,4,139,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Sylvia melanocephala,5,270,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Sylvia undata,1,66,full_plant,9.05,0.8488554385497895,5.61,0.1969207398365592,SD
2019-12-17,Erithacus rubecula,1,37,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Erithacus rubecula,2,125,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Erithacus rubecula,3,33,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Sylvia melanocephala,2,88,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Erithacus rubecula,1,22,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Erithacus rubecula,1,26,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-17,Sylvia melanocephala,1,103,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-17,Sylvia melanocephala,2,58,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-18,Erithacus rubecula,3,90,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,2,74,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,1,33,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,2,17,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,2,42,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,3,302,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,1,26,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Erithacus rubecula,1,26,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-18,Sylvia melanocephala,3,63,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-18,Sylvia melanocephala,1,127,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-28,Sylvia melanocephala,1,201,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-28,Sylvia melanocephala,1,61,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-28,Sylvia melanocephala,1,392,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2019-12-30,Erithacus rubecula,2,55,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2019-12-30,Sylvia melanocephala,1,356,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Erithacus rubecula,1,160,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Erithacus rubecula,1,70,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Sylvia melanocephala,2,122,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Erithacus rubecula,2,44,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Sylvia melanocephala,3,62,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Sylvia melanocephala,4,82,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Erithacus rubecula,3,99,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Erithacus rubecula,3,336,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Sylvia atricapilla,2,136,full_plant,17.925,2.8205775817617287,7.635,0.3328900561351814,SD
2020-01-13,Erithacus rubecula,1,76,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Sylvia melanocephala,1,16,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Sylvia melanocephala,1,40,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-13,Erithacus rubecula,1,35,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-13,Sylvia melanocephala,1,12,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-14,Erithacus rubecula,1,55,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,3,86,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,1,9,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,2,25,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Sylvia melanocephala,1,40,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-14,Erithacus rubecula,1,11,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Sylvia melanocephala,1,128,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-14,Erithacus rubecula,3,100,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,1,117,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Sylvia melanocephala,3,84,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-14,Erithacus rubecula,4,99,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,1,13,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,2,91,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,1,8,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Erithacus rubecula,2,66,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-14,Sylvia melanocephala,1,29,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-15,Sylvia melanocephala,1,115,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-15,Sylvia atricapilla,1,27,full_plant,17.925,2.8205775817617287,7.635,0.3328900561351814,SD
2020-01-15,Sylvia melanocephala,2,166,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-15,Sylvia melanocephala,5,97,full_plant,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-15,Erithacus rubecula,2,101,full_plant,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Saxicola rubicola,2,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-12-03,Saxicola rubicola,1,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-12-03,Saxicola rubicola,1,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-12-03,Saxicola rubicola,2,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-12-03,Saxicola rubicola,1,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-12-03,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-12-03,Saxicola rubicola,3,NA,close_up,14.74,0.7947046970765654,8.42,0.5959119994689747,SD
2020-01-27,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-27,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-27,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-27,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,6,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-27,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,6,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-12-03,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-12-03,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2021-01-28,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2021-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,7,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-01-28,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-03,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-03,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-03,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Sylvia melanocephala,4,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-03-03,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-03-03,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-03-03,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-03-03,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-03-03,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-10,Erithacus rubecula,7,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-10,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-10,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-10,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
NA,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,5,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,4,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,8,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,5,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,1,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,5,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,4,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,3,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,2,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,5,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-11,Erithacus rubecula,3,NA,close_up,15.42,0.7964394449508918,7.675,0.3596416344962828,SD
2020-02-11,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
2020-02-19,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,2,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
NA,Sylvia melanocephala,1,NA,close_up,11.54,1.0683977181792026,6.425,0.24682190468347617,SD
